Subject,Age,Gender,Location ID,Description,Location_Type,Suburb,Post Code,Lat,Lon,Time of Arrival,Time of Departure,Duration
1068,49,1,11553,NULL,Home,Sunbury,3429,-37.574211,144.750824,2013/3/9 9:35,2013/3/9 23:00,805
1074,69,2,11554,NULL,Home,Kew,3101,-37.800289,145.035339,2013/3/1 7:00,2013/3/1 9:30,150
1074,69,2,11555,Walk the Dog,"Public spaces (parks, streets, stations, airports etc.)",Kew,3101,-37.80018593,145.0377113,2013/3/1 9:30,2013/3/1 9:45,15
1074,69,2,11556,NULL,Home,Kew,3101,-37.800289,145.035339,2013/3/1 9:45,2013/3/1 17:00,435
1074,69,2,11557,Going to the Shops,"Retail and hospitality (bars, cafes, shops, hair dressing, etc.) ",Kew,3101,-37.80743916,145.0289372,2013/3/1 17:00,2013/3/1 18:00,60
1074,69,2,11558,NULL,Home,Kew,3101,-37.800289,145.035339,2013/3/1 18:00,2013/3/1 23:00,300
1083,38,1,11559,NULL,Home,Meadow Heights,3048,-37.649639,144.927048,2013/3/1 7:00,2013/3/1 8:30,90
1083,38,1,11560,School: Greenvale Primary School,"Study (Uni, school, kindergarden, childcare centre etc)",Greenvale,3059,-37.638816,144.887514,2013/3/1 8:30,2013/3/1 9:05,35
1083,38,1,11561,NULL,Home,Meadow Heights,3048,-37.649639,144.927048,2013/3/1 9:05,2013/3/1 13:00,235
1083,38,1,11562,Picked Up A Friend,Other ,Coolaroo,3048,-37.664161,144.93285,2013/3/1 13:00,2013/3/1 13:05,5
1083,38,1,11563,Mosque,Other ,Broadmeadows,3047,-37.66936,144.94175,2013/3/1 13:05,2013/3/1 14:10,65
1083,38,1,11564,Degani Cafe,"Retail and hospitality (bars, cafes, shops, hair dressing, etc.) ",Broadmeadows,3047,-37.682571,144.914978,2013/3/1 14:10,2013/3/1 14:30,20
1083,38,1,11565,Dropped Friend Off,Other ,Coolaroo,3048,-37.664161,144.93285,2013/3/1 14:30,2013/3/1 14:30,0
1083,38,1,11566,"Back at school with the kids, Glenvale Primary School","Study (Uni, school, kindergarden, childcare centre etc)",Greenvale,3059,-37.638816,144.887514,2013/3/1 14:30,2013/3/1 15:45,75
1083,38,1,11567,NULL,Home,Meadow Heights,3048,-37.649639,144.927048,2013/3/1 15:45,2013/3/1 19:15,210
1083,38,1,11568,Muslim Community Centre,Other ,Dallas,3047,-37.672741,144.930603,2013/3/1 19:15,2013/3/2 1:00,345
1083,38,1,11569,NULL,Home,Meadow Heights,3048,-37.649639,144.927048,2013/3/2 1:00,2013/3/2 2:00,60
1085,51,2,11570,NULL,Home,Balwyn North,3104,-37.783329,145.09256,2013/3/1 7:00,2013/3/1 10:00,180
1085,51,2,11571,NULL,"Private Transport (private or rented car, motorbike)",NULL,NULL,NULL,NULL,2013/3/1 10:00,2013/3/1 12:00,120
1085,51,2,11572,Shopping Centre,"Retail and hospitality (bars, cafes, shops, hair dressing, etc.) ",Balwyn North,3104,-37.787541,145.064829,2013/3/1 12:00,2013/3/1 12:45,45
1085,51,2,11573,NULL,"Private Transport (private or rented car, motorbike)",NULL,NULL,NULL,NULL,2013/3/1 12:45,2013/3/1 12:45,0
1085,51,2,11574,NULL,Home,Balwyn North,3104,-37.783329,145.09256,2013/3/1 12:45,2013/3/1 16:15,210
1085,51,2,11575,NULL,"Private Transport (private or rented car, motorbike)",NULL,NULL,NULL,NULL,2013/3/1 16:15,2013/3/1 16:40,25
1085,51,2,11576,Cricket Match for my Son,Sport and recreation,Doncaster,3108,-37.78776,145.116167,2013/3/1 16:40,2013/3/1 20:00,200
1085,51,2,11577,NULL,"Private Transport (private or rented car, motorbike)",NULL,NULL,NULL,NULL,2013/3/1 20:00,2013/3/1 20:10,10
1085,51,2,11578,NULL,Home,Balwyn North,3104,-37.783329,145.09256,2013/3/1 20:10,2013/3/1 23:00,170
1086,32,1,11579,NULL,Home,Craigieburn,3064,-37.595989,144.934158,2013/3/6 4:30,2013/3/6 5:30,60
1086,32,1,11580,Greenvale Shopping Centre: Coles Supermarket,Work,Greenvale,3059,-37.63995989,144.8809093,2013/3/6 5:30,2013/3/6 15:15,585
1086,32,1,11581,NULL,Home,Craigieburn,3064,-37.595989,144.934158,2013/3/6 15:15,2013/3/6 18:45,210
1086,32,1,11582,La Trobe University,"Study (Uni, school, kindergarden, childcare centre etc)",Bundoora,3083,-37.721058,145.049338,2013/3/6 18:45,2013/3/6 20:30,105
1086,32,1,11583,NULL,Home,Craigieburn,3064,-37.595989,144.934158,2013/3/6 20:30,2013/3/6 23:00,150
1090,59,2,11584,NULL,Home,Kew,3101,-37.81374916,145.0423432,2013/3/1 7:00,2013/3/1 7:15,15
1090,59,2,11585,NULL,"Private Transport (private or rented car, motorbike)",NULL,NULL,NULL,NULL,2013/3/1 7:15,2013/3/1 8:10,55
1090,59,2,11586,NULL,Work,Sunshine West,3020,-37.78794676,144.8268699,2013/3/1 8:10,2013/3/1 16:25,495
1090,59,2,11587,NULL,"Private Transport (private or rented car, motorbike)",NULL,NULL,NULL,NULL,2013/3/1 16:25,2013/3/1 17:30,65
1090,59,2,11588,NULL,Home,Kew,3101,-37.81374916,145.0423432,2013/3/1 17:30,2013/3/1 23:00,330
1095,71,2,11589,NULL,Home,Hawthorn East,3123,-37.820229,145.047623,2013/3/1 7:00,2013/3/1 9:45,165
1095,71,2,11590,Walk Dog: Rathmines Rd To Park,"Public spaces (parks, streets, stations, airports etc.)",Hawthorn East,3123,-37.83197784,145.04982,2013/3/1 9:45,2013/3/1 10:10,25
1095,71,2,11591,NULL,Home,Hawthorn East,3123,-37.820229,145.047623,2013/3/1 10:10,2013/3/1 10:20,10
1095,71,2,11592,NULL,"Private Transport (private or rented car, motorbike)",NULL,NULL,NULL,NULL,2013/3/1 10:20,2013/3/1 10:30,10
1095,71,2,11593,Ruby T Cafe,"Retail and hospitality (bars, cafes, shops, hair dressing, etc.) ",Surrey Hills,3127,-37.82449678,145.0824532,2013/3/1 10:30,2013/3/1 12:30,120
1095,71,2,11594,NULL,"Private Transport (private or rented car, motorbike)",NULL,NULL,NULL,NULL,2013/3/1 12:30,2013/3/1 12:45,15
1095,71,2,11595,IGA Supermarket,"Retail and hospitality (bars, cafes, shops, hair dressing, etc.) ",Canterbury,3126,-37.82502,145.081619,2013/3/1 12:45,2013/3/1 13:00,15
1095,71,2,11596,NULL,"Private Transport (private or rented car, motorbike)",NULL,NULL,NULL,NULL,2013/3/1 13:00,2013/3/1 13:07,7
1095,71,2,11597,Greengrocer,"Retail and hospitality (bars, cafes, shops, hair dressing, etc.) ",Canterbury,3126,-37.827601,145.074909,2013/3/1 13:07,2013/3/1 13:10,3
1095,71,2,11598,NULL,"Private Transport (private or rented car, motorbike)",NULL,NULL,NULL,NULL,2013/3/1 13:10,2013/3/1 13:20,10
1095,71,2,11599,NULL,Home,Hawthorn East,3123,-37.820229,145.047623,2013/3/1 13:20,2013/3/1 14:00,40
1095,71,2,11600,NULL,"Private Transport (private or rented car, motorbike)",NULL,NULL,NULL,NULL,2013/3/1 14:00,2013/3/1 14:10,10
1095,71,2,11601,NULL,Other ,Hawthorn East,3123,-37.820093,145.056428,2013/3/1 14:10,2013/3/1 14:15,5
1095,71,2,11602,NULL,"Private Transport (private or rented car, motorbike)",NULL,NULL,NULL,NULL,2013/3/1 14:15,2013/3/1 14:30,15
1095,71,2,11603,Woolworths Supermarket,"Retail and hospitality (bars, cafes, shops, hair dressing, etc.) ",Camberwell,3124,-37.83011,145.05874,2013/3/1 14:30,2013/3/1 15:30,60
1095,71,2,11604,Camberwell Market,"Retail and hospitality (bars, cafes, shops, hair dressing, etc.) ",Camberwell,3124,-37.831322,145.057785,2013/3/1 15:30,2013/3/1 15:45,15
1095,71,2,11605,NULL,"Private Transport (private or rented car, motorbike)",NULL,NULL,NULL,NULL,2013/3/1 15:45,2013/3/1 16:50,65
1095,71,2,11606,"Coles Supermarket, The Well","Retail and hospitality (bars, cafes, shops, hair dressing, etc.) ",Camberwell,3124,-37.82936403,145.0570695,2013/3/1 16:50,2013/3/1 16:55,5
1095,71,2,11607,Dan Murphy's: Riversdale Rd,"Retail and hospitality (bars, cafes, shops, hair dressing, etc.) ",Camberwell,3124,-37.829762,145.055176,2013/3/1 16:55,2013/3/1 17:15,20
1095,71,2,11608,NULL,"Private Transport (private or rented car, motorbike)",NULL,NULL,NULL,NULL,2013/3/1 17:15,2013/3/1 17:23,8
1095,71,2,11609,NULL,Other ,Hawthorn East,3123,-37.82559,145.047476,2013/3/1 17:23,2013/3/1 17:28,5
1095,71,2,11610,NULL,Other ,Hawthorn East,3123,-37.820093,145.056428,2013/3/1 17:28,2013/3/1 17:32,4
1095,71,2,11611,NULL,"Private Transport (private or rented car, motorbike)",NULL,NULL,NULL,NULL,2013/3/1 17:32,2013/3/1 17:40,8
1095,71,2,11612,NULL,Home,Hawthorn East,3123,-37.820229,145.047623,2013/3/1 17:40,2013/3/1 18:15,35
1095,71,2,11613,Rathmines Rd,"Public spaces (parks, streets, stations, airports etc.)",Hawthorn East,3123,-37.820271,145.049411,2013/3/1 18:15,2013/3/1 18:19,4
1095,71,2,11614,NULL,Other ,Hawthorn East,3123,-37.820271,145.049411,2013/3/1 18:19,2013/3/1 23:40,321
1095,71,2,11615,Rathmines Rd,"Public spaces (parks, streets, stations, airports etc.)",Hawthorn East,3123,-37.820271,145.049411,2013/3/1 23:40,2013/3/1 23:50,10
1095,71,2,11616,NULL,Home,Hawthorn East,3123,-37.820229,145.047623,2013/3/1 23:50,2013/3/2 0:50,60
1102,57,2,11617,NULL,Home,Glen Iris,3146,-37.853372,145.085418,2013/3/1 7:00,2013/3/1 8:05,65
1102,57,2,11618,NULL,Work,NULL,NULL,NULL,NULL,2013/3/1 8:05,2013/3/1 17:50,585
1102,57,2,11619,NULL,Home,Glen Iris,3146,-37.853372,145.085418,2013/3/1 17:50,2013/3/1 23:00,310
1104,87,2,11620,NULL,Home,Hawthorn,3122,-37.81699,145.031113,2013/3/1 7:00,2013/3/1 10:00,180
1104,87,2,11621,Chemist,"Retail and hospitality (bars, cafes, shops, hair dressing, etc.) ",NULL,NULL,-37.838195,145.032579,2013/3/1 10:00,2013/3/1 11:00,60
1104,87,2,11622,Bank,"Retail and hospitality (bars, cafes, shops, hair dressing, etc.) ",NULL,NULL,-37.838195,145.032579,2013/3/1 11:00,2013/3/1 11:10,10
1104,87,2,11623,NULL,Home,Hawthorn,3122,-37.81699,145.031113,2013/3/1 11:10,2013/3/1 16:30,320
1104,87,2,11624,Son's House,Other ,Hawthorn,3122,-37.81666,145.03188,2013/3/1 16:30,2013/3/1 21:30,300
1104,87,2,11625,NULL,Home,Hawthorn,3122,-37.81699,145.031113,2013/3/1 21:30,2013/3/1 23:00,90
1108,56,2,11626,NULL,Home,Sunbury,3429,-37.56539917,144.6920013,2013/3/3 7:00,2013/3/3 23:00,960
1109,90,2,11627,NULL,Home,Kew,3101,-37.81152,145.016785,2013/3/1 7:00,2013/3/1 9:30,150
1109,90,2,11628,NULL,"Public spaces (parks, streets, stations, airports etc.)",NULL,NULL,NULL,NULL,2013/3/1 9:30,2013/3/1 12:00,150
1109,90,2,11629,Lyceum Club,"Arts and culture (cinema, library, gigs, museum, theatre etc.) ",Melbourne,3000,-37.812987,144.972383,2013/3/1 12:00,2013/3/1 14:30,150
1109,90,2,11630,Victoria Gardens,"Retail and hospitality (bars, cafes, shops, hair dressing, etc.) ",Richmond,3121,-37.811798,145.011383,2013/3/1 14:30,2013/3/1 16:00,90
1109,90,2,11631,NULL,Home,Kew,3101,-37.81152,145.016785,2013/3/1 16:00,2013/3/1 18:45,165
1109,90,2,11632,Mama Baba Restaurant,"Retail and hospitality (bars, cafes, shops, hair dressing, etc.) ",South Yarra,3141,-37.83948698,144.9956193,2013/3/1 18:45,2013/3/1 22:30,225
1109,90,2,11633,NULL,Home,Kew,3101,-37.81152,145.016785,2013/3/1 22:30,2013/3/1 23:00,30
1111,56,1,11634,NULL,Home,Greenvale,3059,-37.640369,144.88443,2013/3/1 5:45,2013/3/1 6:45,60
1111,56,1,11635,NULL,Work,South Melbourne,3205,-37.832006,144.964006,2013/3/1 6:45,2013/3/1 18:30,705
1111,56,1,11636,NULL,Home,Greenvale,3059,-37.640369,144.88443,2013/3/1 18:30,2013/3/1 23:00,270
1113,67,1,11637,NULL,Home,Balwyn North,3104,-37.783138,145.088303,2013/3/1 7:00,2013/3/1 10:45,225
1113,67,1,11638,NULL,"Private Transport (private or rented car, motorbike)",NULL,NULL,NULL,NULL,2013/3/1 10:45,2013/3/1 11:00,15
1113,67,1,11639,Doncaster Shoppingtown,"Retail and hospitality (bars, cafes, shops, hair dressing, etc.) ",Doncaster,3108,-37.78725829,145.1258513,2013/3/1 11:00,2013/3/1 11:05,5
1113,67,1,11640,Coffee Shop inside DST,"Retail and hospitality (bars, cafes, shops, hair dressing, etc.) ",Doncaster,3108,-37.78725829,145.1258513,2013/3/1 11:05,2013/3/1 11:20,15
1113,67,1,11641,Doncaster Shoppingtown: Post Office,"Retail and hospitality (bars, cafes, shops, hair dressing, etc.) ",Doncaster,3108,-37.78725829,145.1258513,2013/3/1 11:20,2013/3/1 11:30,10
1113,67,1,11642,Teds Camera house inside DST,"Retail and hospitality (bars, cafes, shops, hair dressing, etc.) ",Doncaster,3108,-37.78725829,145.1258513,2013/3/1 11:30,2013/3/1 11:40,10
1113,67,1,11643,NULL,"Private Transport (private or rented car, motorbike)",NULL,NULL,NULL,NULL,2013/3/1 11:40,2013/3/1 12:00,20
1113,67,1,11644,NULL,Home,Balwyn North,3104,-37.783138,145.088303,2013/3/1 12:00,2013/3/1 23:00,660
1118,24,1,11645,NULL,Home,Coolaroo,3048,-37.659321,144.935913,2013/3/3 7:00,2013/3/3 17:00,600
1118,24,1,11646,Brunswick Festival,"Arts and culture (cinema, library, gigs, museum, theatre etc.) ",Brunswick,3056,-37.777245,144.960069,2013/3/3 17:00,2013/3/3 20:00,180
1118,24,1,11647,NULL,Home,Coolaroo,3048,-37.659321,144.935913,2013/3/3 20:00,2013/3/3 23:00,180
1120,65,1,11648,NULL,Home,Sunbury,3429,-37.590351,144.721375,2013/3/1 7:00,2013/3/1 8:50,110
1120,65,1,11649,Podiatrist at Public Health Centre,Other ,Sunbury,3429,-37.579901,144.729204,2013/3/1 8:50,2013/3/1 9:50,60
1120,65,1,11650,NULL,Home,Sunbury,3429,-37.590351,144.721375,2013/3/1 9:50,2013/3/1 13:10,200
1120,65,1,11651,Sunbury Library,Sport and recreation,Sunbury,3429,-37.580521,144.735184,2013/3/1 13:10,2013/3/1 13:50,40
1120,65,1,11652,Sunbury Square Shopping Centre: Financial Adviser,Other ,Sunbury,3429,-37.577771,144.72987,2013/3/1 13:50,2013/3/1 15:00,70
1120,65,1,11653,NULL,Home,Sunbury,3429,-37.590351,144.721375,2013/3/1 15:00,2013/3/1 15:55,55
1120,65,1,11654,Visited Son and Family in Sunbury,Other ,Sunbury,3429,-37.5663,144.713339,2013/3/1 15:55,2013/3/1 17:00,65
1120,65,1,11655,Sunbury Footy Club,Sport and recreation,Sunbury,3429,-37.572057,144.722791,2013/3/1 17:00,2013/3/1 19:10,130
1120,65,1,11656,NULL,Home,Sunbury,3429,-37.590351,144.721375,2013/3/1 19:10,2013/3/1 23:00,230
1121,50,2,11657,NULL,Home,Coolaroo,3048,-37.659088,144.933365,2013/3/5 7:00,2013/3/5 8:00,60
1121,50,2,11658,NULL,Car journey (respondent alone in the car),NULL,NULL,NULL,NULL,2013/3/5 8:00,2013/3/5 8:08,8
1121,50,2,11659,Independent Petrol Station,"Retail and hospitality (bars, cafes, shops, hair dressing, etc.) ",Coolaroo,3048,-37.66629,144.94639,2013/3/5 8:08,2013/3/5 8:15,7
1121,50,2,11660,NULL,Car journey (respondent alone in the car),NULL,NULL,NULL,NULL,2013/3/5 8:15,2013/3/5 8:48,33
1121,50,2,11661,La Trobe University,"Study (Uni, school, kindergarden, childcare centre etc)",Bundoora,3083,-37.721058,145.049338,2013/3/5 8:48,2013/3/5 17:00,492
1121,50,2,11662,NULL,Car journey (respondent alone in the car),NULL,NULL,NULL,NULL,2013/3/5 17:00,2013/3/5 17:43,43
1121,50,2,11663,NULL,Home,Coolaroo,3048,-37.659088,144.933365,2013/3/5 17:43,2013/3/5 23:00,317
1123,37,2,11664,NULL,Home,Ashburton,3147,-37.870419,145.081604,2013/3/1 7:00,2013/3/1 7:15,15
1123,37,2,11665,Train,"Public Transport (train, tram, bus or taxi)",NULL,NULL,NULL,NULL,2013/3/1 7:15,2013/3/1 7:50,35
1123,37,2,11666,NULL,Work,Melbourne,3000,-37.811915,144.963488,2013/3/1 7:50,2013/3/1 16:30,520
1123,37,2,11667,Train,"Public Transport (train, tram, bus or taxi)",NULL,NULL,NULL,NULL,2013/3/1 16:30,2013/3/1 17:20,50
1123,37,2,11668,Childcare Centre,Other ,Ashburton,3147,-37.862842,145.074915,2013/3/1 17:20,2013/3/1 17:30,10
1123,37,2,11669,NULL,"Private Transport (private or rented car, motorbike)",NULL,NULL,NULL,NULL,2013/3/1 17:30,2013/3/1 17:30,0
1123,37,2,11670,After School Care,Other ,Ashburton,3147,-37.87265,145.070117,2013/3/1 17:30,2013/3/1 17:35,5
1123,37,2,11671,NULL,"Private Transport (private or rented car, motorbike)",NULL,NULL,NULL,NULL,2013/3/1 17:35,2013/3/1 17:45,10
1123,37,2,11672,NULL,Home,Ashburton,3147,-37.870419,145.081604,2013/3/1 17:45,2013/3/1 23:00,315
1124,52,1,11673,NULL,Home,Greenvale,3059,-37.651691,144.8936,2013/3/27 7:00,2013/3/27 7:30,30
1124,52,1,11674,Milleara Mall,Work,Keilor East,3033,-37.75077748,144.861914,2013/3/27 7:30,2013/3/27 18:00,630
1124,52,1,11675,NULL,Home,Greenvale,3059,-37.651691,144.8936,2013/3/27 18:00,2013/3/27 20:00,120
1124,52,1,11676,NULL,"Private Transport (private or rented car, motorbike)",NULL,NULL,NULL,NULL,2013/3/27 20:00,2013/3/27 21:30,90
1124,52,1,11677,NULL,Home,Greenvale,3059,-37.651691,144.8936,2013/3/27 21:30,2013/3/27 23:00,90
1126,79,2,11678,NULL,Home,Balwyn North,3104,-37.7947037,145.084871,2013/3/1 7:00,2013/3/1 8:30,90
1126,79,2,11679,NULL,"Private Transport (private or rented car, motorbike)",NULL,NULL,NULL,NULL,2013/3/1 8:30,2013/3/1 9:00,30
1126,79,2,11680,Camcare,Other ,Camberwell,3124,-37.835018,145.062576,2013/3/1 9:00,2013/3/1 13:00,240
1126,79,2,11681,Safeway (Woolworths) Supermarket,"Retail and hospitality (bars, cafes, shops, hair dressing, etc.) ",Balwyn,3103,-37.81302746,145.0827584,2013/3/1 13:00,2013/3/1 13:55,55
1126,79,2,11682,NULL,"Private Transport (private or rented car, motorbike)",NULL,NULL,NULL,NULL,2013/3/1 13:55,2013/3/1 14:00,5
1126,79,2,11683,NULL,Home,Balwyn North,3104,-37.7947037,145.084871,2013/3/1 14:00,2013/3/1 23:00,540
1131,85,2,11684,NULL,Home,Balwyn,3103,-37.81150055,145.0815888,2013/3/1 7:00,2013/3/1 23:00,960
1132,69,2,11685,NULL,Home,Craigieburn,3064,-37.592571,144.927917,2013/3/1 7:00,2013/3/1 11:15,255
1132,69,2,11686,NULL,"Private Transport (private or rented car, motorbike)",NULL,NULL,NULL,NULL,2013/3/1 11:15,2013/3/1 11:20,5
1132,69,2,11687,NULL,Sport and recreation,NULL,NULL,NULL,NULL,2013/3/1 11:20,2013/3/1 14:50,210
1132,69,2,11688,NULL,Home,Craigieburn,3064,-37.592571,144.927917,2013/3/1 14:50,2013/3/1 23:00,490
1133,51,2,11689,NULL,Home,Camberwell,3124,-37.848049,145.085159,2013/3/1 7:00,2013/3/1 9:30,150
1133,51,2,11690,Flight Centre,"Retail and hospitality (bars, cafes, shops, hair dressing, etc.) ",Camberwell,3124,-37.830711,145.056274,2013/3/1 9:30,2013/3/1 10:30,60
1133,51,2,11691,Coffee Shop,"Retail and hospitality (bars, cafes, shops, hair dressing, etc.) ",Hawthorn East,3123,-37.83107,145.056183,2013/3/1 10:30,2013/3/1 11:30,60
1133,51,2,11692,Dumpling King,"Retail and hospitality (bars, cafes, shops, hair dressing, etc.) ",Box Hill,3128,-37.82013,145.12363,2013/3/1 11:30,2013/3/1 13:00,90
1133,51,2,11693,NULL,Home,Camberwell,3124,-37.848049,145.085159,2013/3/1 13:00,2013/3/1 23:00,600
1135,87,1,11694,NULL,Home,Broadmeadows,3047,-37.688629,144.920044,2013/4/14 7:00,2013/4/14 9:00,120
1135,87,1,11695,"Safeway, Woolworths Supermarket, Broadmeadows Town Centre","Retail and hospitality (bars, cafes, shops, hair dressing, etc.) ",Broadmeadows,3047,-37.678082,144.921646,2013/4/14 9:00,2013/4/14 11:00,120
1135,87,1,11696,NULL,Home,Broadmeadows,3047,-37.688629,144.920044,2013/4/14 11:00,2013/4/14 23:00,720
1137,66,2,11697,NULL,Home,Roxburgh Park,3064,-37.629421,144.926865,2013/3/1 7:00,2013/3/1 7:15,15
1137,66,2,11698,School: Corpus Christi Catholic School,"Study (Uni, school, kindergarden, childcare centre etc)",Glenroy,3046,-37.704231,144.923096,2013/3/1 7:15,2013/3/1 9:10,115
1137,66,2,11699,"Safeway, Woolworths Supermarket, Broadmeadows Shopping Centre","Retail and hospitality (bars, cafes, shops, hair dressing, etc.) ",Broadmeadows,3047,-37.678082,144.921646,2013/3/1 9:10,2013/3/1 11:00,110
1137,66,2,11700,NULL,Home,Roxburgh Park,3064,-37.629421,144.926865,2013/3/1 11:00,2013/3/1 14:00,180
1137,66,2,11701,School: Corpus Christi School,"Study (Uni, school, kindergarden, childcare centre etc)",Kingsville,3012,-37.808929,144.872803,2013/3/1 14:00,2013/3/1 16:00,120
1137,66,2,11702,NULL,Home,Roxburgh Park,3064,-37.629421,144.926865,2013/3/1 16:00,2013/3/1 23:00,420
1143,85,2,11703,NULL,Home,Kew,3101,-37.811689,145.022434,2013/3/1 7:00,2013/3/1 23:00,960
1144,60,2,11704,NULL,Home,Hawthorn,3122,-37.814419,145.015305,2013/3/5 7:00,2013/3/5 9:15,135
1144,60,2,11705,ING Radiology,Other ,Hawthorn,3122,-37.82143,145.026825,2013/3/5 9:15,2013/3/5 10:45,90
1144,60,2,11706,IGA Supermarket,"Retail and hospitality (bars, cafes, shops, hair dressing, etc.) ",Hawthorn,3122,-37.82156054,145.0263742,2013/3/5 10:45,2013/3/5 11:00,15
1144,60,2,11707,NULL,Home,Hawthorn,3122,-37.814419,145.015305,2013/3/5 11:00,2013/3/5 23:00,720
1150,54,2,11708,NULL,Home,Roxburgh Park,3064,-37.634682,144.933716,2013/3/1 7:00,2013/3/1 17:15,615
1150,54,2,11709,Post Office,"Retail and hospitality (bars, cafes, shops, hair dressing, etc.) ",Cambellfield,3061,-37.64821,144.94422,2013/3/1 17:15,2013/3/1 17:20,5
1150,54,2,11710,NULL,Home,Roxburgh Park,3064,-37.634682,144.933716,2013/3/1 17:20,2013/3/1 17:30,10
1150,54,2,11711,Shopping Centre,"Retail and hospitality (bars, cafes, shops, hair dressing, etc.) ",NULL,NULL,NULL,NULL,2013/3/1 17:30,2013/3/1 21:00,210
1150,54,2,11712,NULL,Home,Roxburgh Park,3064,-37.634682,144.933716,2013/3/1 21:00,2013/3/1 23:00,120
1154,60,1,11713,NULL,Home,Greenvale,3059,-37.637249,144.881897,2013/3/1 7:00,2013/3/1 11:00,240
1154,60,1,11714,Bunnings Warehouse,"Retail and hospitality (bars, cafes, shops, hair dressing, etc.) ",Broadmeadows,3047,-37.67514,144.921371,2013/3/1 11:00,2013/3/1 12:00,60
1154,60,1,11715,NULL,Home,Greenvale,3059,-37.637249,144.881897,2013/3/1 12:00,2013/3/1 15:00,180
1154,60,1,11716,Car Rally,Sport and recreation,Riddells Creek,3431,-37.46477,144.674206,2013/3/1 15:00,2013/3/1 16:15,75
1154,60,1,11717,NULL,Home,Greenvale,3059,-37.637249,144.881897,2013/3/1 16:15,2013/3/1 23:00,405
1155,60,2,11718,NULL,Home,Camberwell,3124,-37.827808,145.066345,2013/3/4 7:00,2013/3/4 8:40,100
1155,60,2,11719,NULL,"Private Transport (private or rented car, motorbike)",NULL,NULL,NULL,NULL,2013/3/4 8:40,2013/3/4 8:50,10
1155,60,2,11720,NULL,Work,Surrey Hills,3127,-37.82408142,145.1007385,2013/3/4 8:50,2013/3/4 17:15,505
1155,60,2,11721,NULL,"Private Transport (private or rented car, motorbike)",NULL,NULL,NULL,NULL,2013/3/4 17:15,2013/3/4 17:30,15
1155,60,2,11722,NULL,Home,Camberwell,3124,-37.827808,145.066345,2013/3/4 17:30,2013/3/4 23:00,330
1158,82,2,11723,NULL,Home,Balwyn,3103,-37.81348,145.079803,2013/3/1 7:00,2013/3/1 17:45,645
1158,82,2,11724,Cinema,"Arts and culture (cinema, library, gigs, museum, theatre etc.) ",Balwyn,3103,-37.81197,145.075623,2013/3/1 17:45,2013/3/1 20:45,180
1158,82,2,11725,NULL,"Private Transport (private or rented car, motorbike)",NULL,NULL,NULL,NULL,2013/3/1 20:45,2013/3/1 21:00,15
1158,82,2,11726,NULL,Home,Balwyn,3103,-37.81348,145.079803,2013/3/1 21:00,2013/3/1 23:00,120
1163,82,1,11727,NULL,Home,Kew,3101,-37.808651,145.035355,2013/3/1 7:00,2013/3/1 9:00,120
